Name;TextBody;Subject;Priority;AGR_Extra_Information_Root_Cause__c;AGR_Type_of_Complaint__c;AGR_Reason_for_Complaint__c;AGR_Root_Cause__c;ParentId;lang;Complaint
1;Dear Marlies san, This is the fading prints error which happened at the printing house, and we need to report the customer with some countermeasures in this week.;Claim: Fading print on the inner bags;Normal;;Packaging;Other;;500QD00000ExPAaYAN;en;True
1;Bonjour, Suite à une réclamation un client nous informe une anomalie sur la référence 26893 Frite bi temp 9/9 (2,5KGx4) /10KG PPF En effet, le client nous informe d’une quantité importante de frites de couleur foncée. La traçabilité incriminée est : DLC : 07/03/2026 LOT : DC 0524 070 Avez-vous eu d’autres réclamations ? Quelles sont les causes de cette anomalie ? Quelles actions allez-vous mettre en place ? Notre client demande donc un avoir sur 1 colis. Nous attendons votre retour sous 48h afin d’apporter une réponse au client. Bonne journée, Cordialement, ______________________________________________ Maurine MONTAGNER Service Qualité & RSE Passion Froid Est 12, rue du bois Jacquot - 54670 - Millery m.montagner@passionfroid.fr <mailto:m.montagner@passionfroid.fr> www.passionfroid.fr <https://protect.checkpoint.com/v2/___http://www.passionfroid.fr/___.YzJlOmFncmlzdG86YzpvOjhmMDdhNGZjYWYyYzFmMzBlMzE2NDEyY2NkNTFmNTk1OjY6ZDNiMjo5NjRlODMzMWNlZmRmNjdmNzlhYTQ5OTkzM2Y1NjQyMDg1MzZiOWFlZmY0Yjk2YThkMTQ2ZjFhNzBjNmU5OTZhOmg6VA> <https://protect.checkpoint.com/v2/___https://www.facebook.com/PassionFroid-Est-1667554066879726/___.YzJlOmFncmlzdG86YzpvOjhmMDdhNGZjYWYyYzFmMzBlMzE2NDEyY2NkNTFmNTk1OjY6NDU2NzpjYzZmZTk0ODgxZjFiMmExM2JmNDU2ZDQyZjgxNjdhMzYyMjU4ODIzZTUxODk3N2UxZjU2MDhmNjEzYzY5NTJmOmg6VA> <https://protect.checkpoint.com/v2/___https://www.instagram.com/passionfroid_groupepomona/___.YzJlOmFncmlzdG86YzpvOjhmMDdhNGZjYWYyYzFmMzBlMzE2NDEyY2NkNTFmNTk1OjY6OGZkYzo4MjExODE3ZjJlNDEwYzc4YjQ2NGJkMzM3N2Y3MjU3YWU2OTRjNWI5ZmE1Y2IzOGVmMDgwN2EzNDg3YjlkNjZhOmg6VA> <https://protect.checkpoint.com/v2/___https://fr.linkedin.com/company/pomona___.YzJlOmFncmlzdG86YzpvOjhmMDdhNGZjYWYyYzFmMzBlMzE2NDEyY2NkNTFmNTk1OjY6MWU5MDowYWRlMGJmOWNmMzI2YzNiOTY4MzVkYzFiMTk3M2FkOWZjMmJiNGRiNGFjOTk1ZjYwOTQzODc4YmUxYjI4OWY0Omg6VA>;R32074 - 262853;Normal;frietje dat paar bakrondes in olie heeft blijven zitten en dan meegekomen is;Quality;Foreign body;Foreign body - Product Related;500QD00000FbCphYAF;fr;True
1;Dear Pieter Thank you for your help. The custom broker said that the invoice you made couldn’t be used to clear the goods. So we have 2 options: 1) Issue a new invoice with total quantity (1679 cartons) and 1 carton of no commercial value sample 2) Issue a credit note for the missing carton (wrongly substituted with the other product) Thank you for your help. Looking forward to your reply.;Report of Difference Item -  INV: 90591509;Normal;;Logistics;Pallet with mixed articles;No investigation done;500QD00000FE963YAD;en;True
1;Dag Dames Het pakket van Colruyt Haacht is deze morgen opgehaald in Haacht en zou dus vandaag voor de middag geleverd moeten worden in Nazareth. Mvg Domien Domien​​​​ Deschutter Receptionist T +32 56 54 10 25 <tel:+32%2056%2054%2010%2025> Ridder de Ghellinckstraat 9 • 8710 Wielsbeke • Belgium • www.agristo.com <https://eu.content.exclaimer.net?url=https%3A%2F%2Fwww.agristo.com%2F&tenantid=R5mU58TWEe6F-gAiSH-K5g&templateid=443634af22d2ee1185fa0022487f8ae6&excomponentid=E_Xg2xpZEE7COvcAHBDP1EjLNrmijgfYCtnikvl0Y9o&excomponenttype=Link&signature=iFzMwqF297Gnrm9dssB9y6ZrUX6ui-gbIW3mmKrmZFU0fKOdCY7CBRtJiGe_Spn4dNtCSo7Dz3SqIjt40FOTSKqvA4CSyfr_2rdEcKiywYfk52eQDa3TP0yee1aLPqWhlT2-VWyiSjlwfPeFC2XwjArwx6eH8DXqSxKsPDk9zRTDisnzduRzC5ojXNfUDKcsXK30zIlw0nO2bRD_7benWToceZV3s_7YbFbU3vGih3dwe7J_ewazTQT4GtDl-pg3BF4NpNhrrDUxkkXgyyy9lKCK6ZoEagBoNlU-jxW4a96QCUEXG9ZPC0VjWmDRcOTQgLwZs2UYlVAA1eRt3wY-fw&v=1> <https://eu.content.exclaimer.net/?url=https%3A%2F%2Fagristo.com%2Four-story%3Futm_source%3Dsignature%26utm_medium%3Demail%26utm_campaign%3Dour_story&tenantid=R5mU58TWEe6F-gAiSH-K5g&templateid=443634af22d2ee1185fa0022487f8ae6&excomponentid=ySafZFzlR6_EJGL2oWfcW6zkUWvCxReXT-S7plR3a4w&excomponenttype=Image&signature=IqF3m22dreS2J4Tnc7zfXnPfLHn3ii-xiDw20KTLUJftzwA7YGC5wkp9SLEdmGH_HHEf3rSR9MKcdyEQeQMdK0ZAsDy9P92t6x_QIqRRXVp74v5DAAcZ0dv7_Js8c9jGXjIpuXJNB4nt2rziH-4g6mSHbexBlYRQ_yxBy8sE6QL4K0n2xq6qTrYTNvyJ26DHeX91lNiS5nubCel_DwmoE7cmiXwYepg7JcV3hHyjKHzy_E1WAASs3_H8DgLm5APR6S3dDzPmc8zKt2-MD8KdcrBowgO7qDJ42avmswQUKDfdIVJgVQzVjjDhY92zT0NsxRQhVJ812DAjHICs8YE2vw&v=1>;CMPL0047441 - Klacht - ART 22160 BONI aardappelkroketten oven 1kg;Immediate;stukjes gekregen - lijkt het meest op handschoenen- tweede deel van onderzoek te vinden in klacht 00032193;Quality;Foreign body;Foreign body - Factory Related;500QD00000FKGHpYAP;nl;True
1;Dear Marlies I am sorry for my late reply. We cleared the goods as samples. But please, try to avoid these kind of mistakes. They are occurring very often, and it takes time to discuss and solve the problem with the quarantine and customs. Thank you for your understanding.;Different Product 1CT - Invoice 90586960;Normal;1 wrong box on pallet;Packaging;Wrong box;No investigation done;500QD00000EYYaSYAX;en;True
1;"Hello, Could you please send us approval object number - confirmation from the relevant authorities regarding the registration of the manufacturing facility for Agristo Wielsbeke and Agristo Herelbeke. Thanks. Br Ana From: Kalas, Sanda (ext) <Sanda.Kalas.external@nomadfoods.com> Sent: Tuesday, June 4, 2024 8:38 AM To: Ana Škurina <ana.skurina@Ledo.hr> Cc: Martina Rudnik <martina.rudnik@Ledo.hr>; Branka Butković <branka.butkovic@Ledo.hr>; Ana Krilčić <ana.krilcic@Ledo.hr> Subject: Agristo Bok Ana, možeš li molim te tražiti dobavljača Agristo da nam pošalje potvrdu od nadležnih tijela o registraciji njihovog proizvodnog objekta. Dokument nam je potreban za proizvodne lokacije Agristo Wielsbeke i Agristo Herelbeke. Hvala. Pozdrav, Sanda Sanda Kalas EU Quality Assistant Manager [cid:Nomad_Foods_LOGORGB-Resized93high_dff506c2-0e22-47e4-abd7-1a687e84ad2d.jpg] Nomad Foods Europe Limited Registered in England & Wales | Company No 5879466 Registered Office: Forge | 43 Church Street West | Woking | GU21 6HT Phone: Mobile: Fax: email: Sanda.Kalas.external@nomadfoods.com<mailto:Sanda.Kalas.external@nomadfoods.com> Web:www.nomadfoods.com<http://www.nomadfood.com/> P THINK BEFORE YOU PRINT: Before printing e-mails, think whether it is really necessary. Thanks! LEGAL DISCLAIMER : This e-mail may contain confidential or privileged information. If you have received this e-mail in error, you must not disclose to any other person, nor take copies of, the contents of this e-mail and/or any attachment to it. If this email is marked 'personal' Nomad Foods Europe Limited is not liable in any way for its content. E-mails are susceptible to alteration. Nomad Foods Europe Limited shall not be liable for the message if altered, changed or falsified. We try to ensure that our communications are free of viruses but do not accept responsibility for any loss or damage that viruses may cause. You should take your own steps to ensure that communications are free of viruses. Nomad Foods Europe Limited and its employees operate in compliance with the law. Any recommended selling price (RSP) is provided for guidance only. Retailers are free to set their own prices. Nomad Foods Europe Limited is a limited liability company registered in England and Wales, company registration number 5879466. Registered Office: Forge, 43 Church Street West, Woking, GU21 6HT.";FW: Agristo;Normal;;Logistics;Irrelevant;;500QD00000FbiO1YAJ;en;True
1;Hello Michelle, We have 24 remaining cases of item# 53001 Croquettes Potatoes 12/2lb expiring soon that we would like to use beyond the initial best before date: Lot# D04 22 180 Best before 06/27/2024 Could you please confirm if a shelf-life extension is possible on this lot ? If so, how many months ? Thank you and have a good day, Bien cordialement,;Shelf-life extension - item# 53001 Croquettes Potatoes 12/2lb;Normal;;Quality;Irrelevant;;500QD00000FbfehYAB;en;True
1;Dear Sandrine / Moustafa Thank you for all the information. We have sent it to our customer and are waiting for their reply.;RE: quality issue - Battered skin on Fries 10 x10 mm;Normal;geen opmerkingen lengte in QC, wel stootblauw aanwezig;Quality;Length;Agristo decision;500QD00000FYXKbYAP;en;True
1;Bonjour, Voici la casse fournisseur pour le mois de Mai 2024. Nous ne fournissons aucune photo. Bonne réception, Cordialement. #PrenezSoinDeVous ! Dahlienne PLASSEAU Assistante Administrative SEL LABASTIDE -SAS Site de LABASTIDE SAINT PIERRE 280 Rue de Trévise Z.A de Lauzard II 82370 LABASTIDE ST PIERRE Tel: 05.63.65.69.59 Fax: 05.63.65.43.68 labastide_ae@thiriet.com <mailto:labastide_ae@thiriet.com> Retrouver nos produits sur www.thiriet.com <https://protect.checkpoint.com/v2/___http://www.thiriet.com/___.YzJlOmFncmlzdG86YzpvOmJlZDA5ZWUyN2JmZWY5NjkyNGZmMGZhODY1ODVmNzMxOjY6M2RjYToyN2M0NTcyNDc2NTc4ZjU4YmRmNGNjYThiYmE1ZWQzNGQ0NDQzNmFlOThjNDM3YTBjNWMzMzg5ZDc3ZmQ3YjdkOmg6VA>;240604 LSP DP Casse Fournisseur Mai 2024.;Low;;Packaging;Bad sealing;No investigation done;500QD00000FbmmfYAB;fr;True
1;Hi Mya San, please see below my response: 1. The production operator, shift supervisor and process engineer are trained 'on the job'. But at the start of their career in Agristo, they do get a theoretical training per part of the production line, including the area after freezing where the last optical sorter is located. There is no manual. Per product there is a standard setting of the optical sorter. Based on the hourly QC results they can adjust sensitivity. Please see attached a document I set up with more information. I hope this is helpfull! 2. Our intermediate cleaning is only with water (pressure 30bar) when we do a product change. The deparment cleaning is responsible for the claning,and they are with 2-3 people. The verfication is done by the shift supervisor of the line. I hope this information helps your customer close done this case.;RE: [Ticket: 124753] Claim:503;Normal;;Quality;Foreign body;Foreign body - Product Related;500QD00000F0dgvYAB;en;True
1;Zoë​​​​ Feys Customer Service Officer UK & Europe T +32 56 54 11 67 <tel:+32%2056%2054%2011%2067> • M +32 470 17 34 64 <tel:+32%20470%2017%2034%2064> Ridder de Ghellinckstraat 9 • 8710 Wielsbeke • Belgium • www.agristo.com <https://eu.content.exclaimer.net?url=https%3A%2F%2Fwww.agristo.com%2F&tenantid=R5mU58TWEe6F-gAiSH-K5g&templateid=443634af22d2ee1185fa0022487f8ae6&excomponentid=E_Xg2xpZEE7COvcAHBDP1EjLNrmijgfYCtnikvl0Y9o&excomponenttype=Link&signature=iFzMwqF297Gnrm9dssB9y6ZrUX6ui-gbIW3mmKrmZFU0fKOdCY7CBRtJiGe_Spn4dNtCSo7Dz3SqIjt40FOTSKqvA4CSyfr_2rdEcKiywYfk52eQDa3TP0yee1aLPqWhlT2-VWyiSjlwfPeFC2XwjArwx6eH8DXqSxKsPDk9zRTDisnzduRzC5ojXNfUDKcsXK30zIlw0nO2bRD_7benWToceZV3s_7YbFbU3vGih3dwe7J_ewazTQT4GtDl-pg3BF4NpNhrrDUxkkXgyyy9lKCK6ZoEagBoNlU-jxW4a96QCUEXG9ZPC0VjWmDRcOTQgLwZs2UYlVAA1eRt3wY-fw&v=1> <https://eu.content.exclaimer.net/?url=https%3A%2F%2Fagristo.com%2Four-story%3Futm_source%3Dsignature%26utm_medium%3Demail%26utm_campaign%3Dour_story&tenantid=R5mU58TWEe6F-gAiSH-K5g&templateid=443634af22d2ee1185fa0022487f8ae6&excomponentid=ySafZFzlR6_EJGL2oWfcW6zkUWvCxReXT-S7plR3a4w&excomponenttype=Image&signature=IqF3m22dreS2J4Tnc7zfXnPfLHn3ii-xiDw20KTLUJftzwA7YGC5wkp9SLEdmGH_HHEf3rSR9MKcdyEQeQMdK0ZAsDy9P92t6x_QIqRRXVp74v5DAAcZ0dv7_Js8c9jGXjIpuXJNB4nt2rziH-4g6mSHbexBlYRQ_yxBy8sE6QL4K0n2xq6qTrYTNvyJ26DHeX91lNiS5nubCel_DwmoE7cmiXwYepg7JcV3hHyjKHzy_E1WAASs3_H8DgLm5APR6S3dDzPmc8zKt2-MD8KdcrBowgO7qDJ42avmswQUKDfdIVJgVQzVjjDhY92zT0NsxRQhVJ812DAjHICs8YE2vw&v=1>;FW: Réclamation au fournisseur sur notre plateforme de  Rosières sur bl du 31/05/24;Low;;Packaging;Bad sealing;No investigation done;500QD00000FcOwmYAF;fr;True
1;"Hi Dan, just for your info I want to share with you something we already shared on the NMR method 2 years ago: ""Our experience over the last few years show the NMR method does not give a reliable result. It was always a method used commonly with milk powder which is a more homogeneous product but over the past few years appears to have been rolled out across other products such as our frozen potato products and is now commonly used in the UK. In fact we’ve had this exact same experience with another customer who was finding our products when tested weren’t in line with the nutrition in the spec/on pack. In this situation the results were as follows: - - Customer testing (NMR) = 4.9 - Spec/on pack claim = 9.7 - Same sample retested by customers lab but using Soxhlet method = 9.8 NB. For your interest I have attached a leaflet on NMR that does show results can come out lower but deemed to be not significant enough to worry about. Unfortunately we do not find this to be the case with our products. It also discusses how it is a preferred method as doesn’t require qualified staff and is a quicker method thus making it a much cheaper option, which explains a labs preference for using it."" On potatoes: The variation depends on where we are in the season (early harvest, main harvest), as well as which potato variety is being used at that time. Since we work with natural products, it is not unusual to have natural variations in our products. Hopefully, the customer understands this as well. Of course, it is more meaningful to look at the overall picture and check the average from multiple analyses, rather than relying on just one analysis. Hope this helps!";FW: Asda Crinkle Cut Chips - Nutrition Out of Spec;Normal;Difference between method of analyse;Quality;Nutritional;Other conclusion;500QD00000EgtUmYAJ;en;True
1;"Goeiemiddag Tamara, Ik vraag Nathalie en/of Melissa hiervoor de aangepaste COA op te maken. Nathalie/Melissa kunnen jullie hiervoor een aangepast COA bezorgen aan Tamara? Lotcode zou 24087 moeten zijn. Françoise De Vrieze Technical Sales Officer P +32 56 54 10 63 --------------- Original Message --------------- From: GEDIMEX / Tamara Vandepeene [tvp@gedimex.com] Sent: 4/06/2024 07:52 To: claims@agristo.com Cc: melissa.maekelbergh@agristo.com; gdm@gedimex.com; nathalie.lesy@agristo.com; jona.franco@agristo.com; xavier.vanryckeghem@agristo.com Subject: RE: FW: Verzendnota 81022514 - VE12410079 - BARENTZ IBERIA Hey Françoise, goeie morgen, Ik wil dit gerust allemaal vragen, maar kan ik al de aangepaste COA hebben dan kan ik de klant daar al mee sussen … Alvast bedankt. Groeten, Tamara Vandepeene Admin & Logistics Tel. +32 56 422994 Web www.gedimex.com E-mail tvp@gedimex.com GEDIMEX BV Frozen Foods & Dehydrated Ingredients Bergelen 77 – 8560 Gullegem, Belgium Keep safe and take care !!! Offices closed – Bureaux fermés – Oficinas cerradas - Kantoren gesloten – Büros geschlossen : ATTENTION : in order to avoid cases of phishing or hacking via internet, we would like to ask you to carefully doublecheck account numbers when receiving or sending payments ! Our bank details have not and will not change unless clearly stated in explicite writing via separate and signed mail. CUIDADO : por fin de evitar casos de phishing (suplantacion de identidad) o hacking via internet, les rogamos sea pagando o recibiendo dineros de bien verificar la exactitud de los datos de las cuentas suyas tal como nuestras ! Nuestra cuenta bancaria no se ha cambiado ni se cambiara sin informarles explicitamente de antemano por carta firmada y sellada. Confidentiality: The foregoing communication and any attachment(s) are intended only for the addressee and may contain information that is privileged, confidential and exempt from disclosure. If you are not the intended recipient, please be advised that any dissemination, distribution or copying of this communication or its attachment(s) is strictly prohibited. If you have received this communication by error, please notify us immediately and destroy the material in its entirety, whether electronic or hard copy. P Kindly consider not to print this e-mail unless you really need to.";FW: Verzendnota 81022514 - VE12410079 - BARENTZ IBERIA;Normal;;Packaging;Coding box;No remarks during production / Packaging;500QD00000FXA3DYAX;en;True
1;Hello, I am travelling for work until Thursday evening with limited access to email. Then on annual leave until the 12th June. For complaints, please contact ciara.sauvage@fullersfoods.com or any other technical queries please contact technical@fullersfoods.com;FW: Asda Crinkle Cut Chips - Nutrition Out of Spec;Normal;Difference between method of analyse;Quality;Nutritional;Other conclusion;500QD00000EgtUmYAJ;en;True
1;I am travelling and on a site visit between Tues 4th June and Thurs 6th June. During this time I will be accessing emails intermittently and I will respond as soon as possible. If your query is urgent please contact me on my mobile (+44 78813 38652). Alternatively, please contact a member of the Fullers Foods technical team - technical@fullersfoodsplc.com<mailto:technical@fullersfoodsplc.com>. Many thanks, Dan;FW: Asda Crinkle Cut Chips - Nutrition Out of Spec;Normal;Difference between method of analyse;Quality;Nutritional;Other conclusion;500QD00000EgtUmYAJ;en;True
1;Hi Alexandra, Is it possible that I did not receive your invoice yet? Can you send us the invoice for the amount of 190,32 EUR so we can proceed?;Re: PEDIDO 7461 / CONT.32-AGR-162 // COMPAÑIA PESQUERA DEL MAR S.A.S;Normal;loaded with 2 pallets less due to stock shortage;Logistics;Other;Other conclusion;500QD00000FClNYYA1;es;True
1;Dear Usamah, Sid, Mirwan Through WhatsApp you had noted a complaint on the quality of the texas coated 9x9 I did a full investigation of the records, which you can find below this email. I could not find anything in the records that shows there are widespread issues. But off course, as we are using potatoes at the end of the season there can be more sugars. Although the trending show absolutely no signs of it, at the moment of the complaint 19/05/2024 at 21:25 During this batch there were 595 Pallets / 595000 cases / 2 380 000 bags made Of which you received 357 pallets / 357 000 cases / 1 428 000 bags Would you know how many there are impacted? Then we can further investigate this matter.;ICS Complaint Z09 24 140 21:25;Normal;geen opmerking in QC records, geen verdere feedback van de klant;Quality;Color;No remarks during production / Packaging;500QD00000FcfvyYAB;en;True
